# spin-wave spectrum computed from ComputeSpinWave.java code
# computed at : 2015/01/24 18:12:12
# check out https://github.com/Eunsong/SpinDynamicsSimulator for most recent updates
#      k     omega  S[k][w]
  0.8824    3.5500  7.886e+00
  0.8824    3.6000  6.775e+00
  0.8824    3.6500  6.015e+00
  0.8824    3.7000  5.392e+00
  0.8824    3.7500  4.854e+00
  0.8824    3.8000  4.440e+00
  0.8824    3.8500  4.091e+00
  0.8824    3.9000  3.784e+00
  0.8824    3.9500  3.538e+00
  0.8824    4.0000  3.344e+00
  0.8824    4.0500  3.173e+00
  0.8824    4.1000  3.001e+00
  0.8824    4.1500  2.845e+00
  0.8824    4.2000  2.705e+00
  0.8824    4.2500  2.583e+00
  0.8824    4.3000  2.456e+00
  0.8824    4.3500  2.368e+00
  0.8824    4.4000  2.274e+00
  0.8824    4.4500  2.187e+00
  0.8824    4.5000  2.119e+00
  0.8824    4.5500  2.042e+00
  0.8824    4.6000  1.991e+00
  0.8824    4.6500  1.920e+00
  0.8824    4.7000  1.871e+00
  0.8824    4.7500  1.817e+00
  0.8824    4.8000  1.756e+00
  0.8824    4.8500  1.701e+00
  0.8824    4.9000  1.658e+00
  0.8824    4.9500  1.629e+00
  0.8824    5.0000  0.000e+00

  0.9020    0.0000  5.332e+00
  0.9020    0.0500  5.327e+00
  0.9020    0.1000  5.310e+00
  0.9020    0.1500  5.341e+00
  0.9020    0.2000  5.365e+00
  0.9020    0.2500  5.403e+00
  0.9020    0.3000  5.437e+00
  0.9020    0.3500  5.481e+00
  0.9020    0.4000  5.531e+00
  0.9020    0.4500  5.596e+00
  0.9020    0.5000  5.670e+00
  0.9020    0.5500  5.750e+00
  0.9020    0.6000  5.835e+00
  0.9020    0.6500  5.926e+00
  0.9020    0.7000  6.034e+00
  0.9020    0.7500  6.177e+00
  0.9020    0.8000  6.323e+00
  0.9020    0.8500  6.488e+00
  0.9020    0.9000  6.669e+00
  0.9020    0.9500  6.870e+00
  0.9020    1.0000  7.090e+00
  0.9020    1.0500  7.385e+00
  0.9020    1.1000  7.686e+00
  0.9020    1.1500  8.056e+00
  0.9020    1.2000  8.420e+00
  0.9020    1.2500  8.814e+00
  0.9020    1.3000  9.263e+00
  0.9020    1.3500  9.834e+00
  0.9020    1.4000  1.047e+01
  0.9020    1.4500  1.123e+01
  0.9020    1.5000  1.208e+01
  0.9020    1.5500  1.302e+01
  0.9020    1.6000  1.432e+01
  0.9020    1.6500  2.711e+01
  0.9020    1.7000  5.324e+01
  0.9020    1.7500  2.147e+01
  0.9020    1.8000  2.731e+01
  0.9020    1.8500  3.688e+01
  0.9020    1.9000  5.534e+01
  0.9020    1.9500  7.408e+01
  0.9020    2.0000  5.103e+01
  0.9020    2.0500  4.155e+01
  0.9020    2.1000  6.187e+01
  0.9020    2.1500  1.123e+02
  0.9020    2.2000  8.411e+01
  0.9020    2.2500  5.515e+01
  0.9020    2.3000  3.579e+01
  0.9020    2.3500  2.539e+01
  0.9020    2.4000  1.971e+01
  0.9020    2.4500  1.632e+01
  0.9020    2.5000  1.458e+01
  0.9020    2.5500  1.326e+01
  0.9020    2.6000  1.234e+01
  0.9020    2.6500  1.169e+01
  0.9020    2.7000  1.114e+01
  0.9020    2.7500  1.073e+01
  0.9020    2.8000  1.051e+01
  0.9020    2.8500  1.055e+01
  0.9020    2.9000  1.081e+01
  0.9020    2.9500  1.173e+01
  0.9020    3.0000  1.433e+01
  0.9020    3.0500  1.880e+01
  0.9020    3.1000  2.649e+01
  0.9020    3.1500  4.108e+01
  0.9020    3.2000  6.820e+01
  0.9020    3.2500  9.116e+01
  0.9020    3.3000  6.235e+01
  0.9020    3.3500  2.963e+01
  0.9020    3.4000  1.683e+01
  0.9020    3.4500  1.177e+01
  0.9020    3.5000  9.090e+00
  0.9020    3.5500  7.645e+00
  0.9020    3.6000  6.654e+00
  0.9020    3.6500  5.872e+00
  0.9020    3.7000  5.248e+00
  0.9020    3.7500  4.783e+00
  0.9020    3.8000  4.365e+00
  0.9020    3.8500  4.000e+00
  0.9020    3.9000  3.681e+00
  0.9020    3.9500  3.489e+00
  0.9020    4.0000  3.276e+00
  0.9020    4.0500  3.120e+00
  0.9020    4.1000  2.963e+00
  0.9020    4.1500  2.789e+00
  0.9020    4.2000  2.654e+00
  0.9020    4.2500  2.527e+00
  0.9020    4.3000  2.423e+00
  0.9020    4.3500  2.331e+00
  0.9020    4.4000  2.241e+00
  0.9020    4.4500  2.149e+00
  0.9020    4.5000  2.076e+00
  0.9020    4.5500  2.021e+00
  0.9020    4.6000  1.943e+00
  0.9020    4.6500  1.897e+00
  0.9020    4.7000  1.845e+00
  0.9020    4.7500  1.781e+00
  0.9020    4.8000  1.727e+00
  0.9020    4.8500  1.673e+00
  0.9020    4.9000  1.639e+00
  0.9020    4.9500  1.602e+00
  0.9020    5.0000  0.000e+00

  0.9216    0.0000  5.246e+00
  0.9216    0.0500  5.232e+00
  0.9216    0.1000  5.231e+00
  0.9216    0.1500  5.246e+00
  0.9216    0.2000  5.274e+00
  0.9216    0.2500  5.306e+00
  0.9216    0.3000  5.341e+00
  0.9216    0.3500  5.388e+00
  0.9216    0.4000  5.439e+00
  0.9216    0.4500  5.506e+00
  0.9216    0.5000  5.568e+00
  0.9216    0.5500  5.659e+00
  0.9216    0.6000  5.745e+00
  0.9216    0.6500  5.837e+00
  0.9216    0.7000  5.946e+00
  0.9216    0.7500  6.089e+00
  0.9216    0.8000  6.237e+00
  0.9216    0.8500  6.402e+00
  0.9216    0.9000  6.580e+00
  0.9216    0.9500  6.764e+00
  0.9216    1.0000  7.010e+00
  0.9216    1.0500  7.285e+00
  0.9216    1.1000  7.604e+00
  0.9216    1.1500  7.952e+00
  0.9216    1.2000  8.336e+00
  0.9216    1.2500  8.720e+00
  0.9216    1.3000  9.164e+00
  0.9216    1.3500  9.748e+00
  0.9216    1.4000  1.040e+01
  0.9216    1.4500  1.117e+01
  0.9216    1.5000  1.206e+01
  0.9216    1.5500  1.294e+01
  0.9216    1.6000  1.457e+01
  0.9216    1.6500  3.011e+01
  0.9216    1.7000  4.935e+01
  0.9216    1.7500  2.238e+01
  0.9216    1.8000  2.900e+01
  0.9216    1.8500  3.975e+01
  0.9216    1.9000  5.938e+01
  0.9216    1.9500  6.981e+01
  0.9216    2.0000  4.586e+01
  0.9216    2.0500  4.025e+01
  0.9216    2.1000  5.661e+01
  0.9216    2.1500  1.099e+02
  0.9216    2.2000  8.366e+01
  0.9216    2.2500  5.396e+01
  0.9216    2.3000  3.490e+01
  0.9216    2.3500  2.479e+01
  0.9216    2.4000  1.918e+01
  0.9216    2.4500  1.576e+01
  0.9216    2.5000  1.404e+01
  0.9216    2.5500  1.282e+01
  0.9216    2.6000  1.191e+01
  0.9216    2.6500  1.127e+01
  0.9216    2.7000  1.075e+01
  0.9216    2.7500  1.032e+01
  0.9216    2.8000  1.013e+01
  0.9216    2.8500  1.013e+01
  0.9216    2.9000  1.035e+01
  0.9216    2.9500  1.116e+01
  0.9216    3.0000  1.347e+01
  0.9216    3.0500  1.756e+01
  0.9216    3.1000  2.452e+01
  0.9216    3.1500  3.755e+01
  0.9216    3.2000  6.290e+01
  0.9216    3.2500  9.159e+01
  0.9216    3.3000  6.390e+01
  0.9216    3.3500  2.969e+01
  0.9216    3.4000  1.627e+01
  0.9216    3.4500  1.146e+01
  0.9216    3.5000  8.768e+00
  0.9216    3.5500  7.489e+00
  0.9216    3.6000  6.483e+00
  0.9216    3.6500  5.699e+00
  0.9216    3.7000  5.176e+00
  0.9216    3.7500  4.682e+00
  0.9216    3.8000  4.256e+00
  0.9216    3.8500  3.881e+00
  0.9216    3.9000  3.647e+00
  0.9216    3.9500  3.403e+00
  0.9216    4.0000  3.237e+00
  0.9216    4.0500  3.052e+00
  0.9216    4.1000  2.905e+00
  0.9216    4.1500  2.738e+00
  0.9216    4.2000  2.598e+00
  0.9216    4.2500  2.478e+00
  0.9216    4.3000  2.365e+00
  0.9216    4.3500  2.299e+00
  0.9216    4.4000  2.202e+00
  0.9216    4.4500  2.113e+00
  0.9216    4.5000  2.049e+00
  0.9216    4.5500  1.970e+00
  0.9216    4.6000  1.918e+00
  0.9216    4.6500  1.864e+00
  0.9216    4.7000  1.809e+00
  0.9216    4.7500  1.751e+00
  0.9216    4.8000  1.705e+00
  0.9216    4.8500  1.644e+00
  0.9216    4.9000  1.601e+00
  0.9216    4.9500  1.579e+00
  0.9216    5.0000  0.000e+00

  0.9412    0.0000  5.143e+00
  0.9412    0.0500  5.131e+00
  0.9412    0.1000  5.130e+00
  0.9412    0.1500  5.148e+00
  0.9412    0.2000  5.166e+00
  0.9412    0.2500  5.206e+00
  0.9412    0.3000  5.236e+00
  0.9412    0.3500  5.289e+00
  0.9412    0.4000  5.346e+00
  0.9412    0.4500  5.396e+00
  0.9412    0.5000  5.474e+00
  0.9412    0.5500  5.557e+00
  0.9412    0.6000  5.648e+00
  0.9412    0.6500  5.741e+00
  0.9412    0.7000  5.844e+00
  0.9412    0.7500  5.984e+00
  0.9412    0.8000  6.136e+00
  0.9412    0.8500  6.299e+00
  0.9412    0.9000  6.474e+00
  0.9412    0.9500  6.660e+00
  0.9412    1.0000  6.902e+00
  0.9412    1.0500  7.173e+00
  0.9412    1.1000  7.491e+00
  0.9412    1.1500  7.841e+00
  0.9412    1.2000  8.213e+00
  0.9412    1.2500  8.592e+00
  0.9412    1.3000  9.058e+00
  0.9412    1.3500  9.616e+00
  0.9412    1.4000  1.028e+01
  0.9412    1.4500  1.107e+01
  0.9412    1.5000  1.197e+01
  0.9412    1.5500  1.286e+01
  0.9412    1.6000  1.462e+01
  0.9412    1.6500  3.229e+01
  0.9412    1.7000  4.608e+01
  0.9412    1.7500  2.303e+01
  0.9412    1.8000  3.021e+01
  0.9412    1.8500  4.200e+01
  0.9412    1.9000  6.148e+01
  0.9412    1.9500  6.493e+01
  0.9412    2.0000  4.202e+01
  0.9412    2.0500  3.872e+01
  0.9412    2.1000  5.266e+01
  0.9412    2.1500  1.058e+02
  0.9412    2.2000  8.281e+01
  0.9412    2.2500  5.245e+01
  0.9412    2.3000  3.386e+01
  0.9412    2.3500  2.406e+01
  0.9412    2.4000  1.857e+01
  0.9412    2.4500  1.516e+01
  0.9412    2.5000  1.354e+01
  0.9412    2.5500  1.233e+01
  0.9412    2.6000  1.149e+01
  0.9412    2.6500  1.086e+01
  0.9412    2.7000  1.034e+01
  0.9412    2.7500  9.962e+00
  0.9412    2.8000  9.737e+00
  0.9412    2.8500  9.750e+00
  0.9412    2.9000  9.968e+00
  0.9412    2.9500  1.065e+01
  0.9412    3.0000  1.273e+01
  0.9412    3.0500  1.654e+01
  0.9412    3.1000  2.294e+01
  0.9412    3.1500  3.486e+01
  0.9412    3.2000  5.883e+01
  0.9412    3.2500  9.053e+01
  0.9412    3.3000  6.483e+01
  0.9412    3.3500  2.985e+01
  0.9412    3.4000  1.578e+01
  0.9412    3.4500  1.111e+01
  0.9412    3.5000  8.511e+00
  0.9412    3.5500  7.277e+00
  0.9412    3.6000  6.298e+00
  0.9412    3.6500  5.599e+00
  0.9412    3.7000  5.047e+00
  0.9412    3.7500  4.572e+00
  0.9412    3.8000  4.125e+00
  0.9412    3.8500  3.838e+00
  0.9412    3.9000  3.553e+00
  0.9412    3.9500  3.366e+00
  0.9412    4.0000  3.153e+00
  0.9412    4.0500  2.991e+00
  0.9412    4.1000  2.833e+00
  0.9412    4.1500  2.685e+00
  0.9412    4.2000  2.546e+00
  0.9412    4.2500  2.428e+00
  0.9412    4.3000  2.326e+00
  0.9412    4.3500  2.232e+00
  0.9412    4.4000  2.159e+00
  0.9412    4.4500  2.084e+00
  0.9412    4.5000  1.997e+00
  0.9412    4.5500  1.944e+00
  0.9412    4.6000  1.882e+00
  0.9412    4.6500  1.826e+00
  0.9412    4.7000  1.775e+00
  0.9412    4.7500  1.726e+00
  0.9412    4.8000  1.679e+00
  0.9412    4.8500  1.614e+00
  0.9412    4.9000  1.575e+00
  0.9412    4.9500  1.543e+00
  0.9412    5.0000  0.000e+00

  0.9608    0.0000  5.026e+00
  0.9608    0.0500  5.030e+00
  0.9608    0.1000  5.017e+00
  0.9608    0.1500  5.032e+00
  0.9608    0.2000  5.057e+00
  0.9608    0.2500  5.097e+00
  0.9608    0.3000  5.132e+00
  0.9608    0.3500  5.177e+00
  0.9608    0.4000  5.229e+00
  0.9608    0.4500  5.291e+00
  0.9608    0.5000  5.365e+00
  0.9608    0.5500  5.445e+00
  0.9608    0.6000  5.541e+00
  0.9608    0.6500  5.626e+00
  0.9608    0.7000  5.726e+00
  0.9608    0.7500  5.867e+00
  0.9608    0.8000  6.011e+00
  0.9608    0.8500  6.184e+00
  0.9608    0.9000  6.343e+00
  0.9608    0.9500  6.543e+00
  0.9608    1.0000  6.771e+00
  0.9608    1.0500  7.051e+00
  0.9608    1.1000  7.358e+00
  0.9608    1.1500  7.704e+00
  0.9608    1.2000  8.060e+00
  0.9608    1.2500  8.442e+00
  0.9608    1.3000  8.901e+00
  0.9608    1.3500  9.461e+00
  0.9608    1.4000  1.012e+01
  0.9608    1.4500  1.089e+01
  0.9608    1.5000  1.180e+01
  0.9608    1.5500  1.270e+01
  0.9608    1.6000  1.462e+01
  0.9608    1.6500  3.359e+01
  0.9608    1.7000  4.397e+01
  0.9608    1.7500  2.319e+01
  0.9608    1.8000  3.089e+01
  0.9608    1.8500  4.319e+01
  0.9608    1.9000  6.215e+01
  0.9608    1.9500  6.116e+01
  0.9608    2.0000  3.936e+01
  0.9608    2.0500  3.707e+01
  0.9608    2.1000  4.906e+01
  0.9608    2.1500  1.009e+02
  0.9608    2.2000  8.143e+01
  0.9608    2.2500  5.063e+01
  0.9608    2.3000  3.267e+01
  0.9608    2.3500  2.327e+01
  0.9608    2.4000  1.790e+01
  0.9608    2.4500  1.456e+01
  0.9608    2.5000  1.301e+01
  0.9608    2.5500  1.191e+01
  0.9608    2.6000  1.105e+01
  0.9608    2.6500  1.045e+01
  0.9608    2.7000  9.974e+00
  0.9608    2.7500  9.573e+00
  0.9608    2.8000  9.410e+00
  0.9608    2.8500  9.374e+00
  0.9608    2.9000  9.557e+00
  0.9608    2.9500  1.020e+01
  0.9608    3.0000  1.212e+01
  0.9608    3.0500  1.572e+01
  0.9608    3.1000  2.177e+01
  0.9608    3.1500  3.290e+01
  0.9608    3.2000  5.622e+01
  0.9608    3.2500  8.880e+01
  0.9608    3.3000  6.480e+01
  0.9608    3.3500  2.975e+01
  0.9608    3.4000  1.532e+01
  0.9608    3.4500  1.084e+01
  0.9608    3.5000  8.272e+00
  0.9608    3.5500  7.027e+00
  0.9608    3.6000  6.152e+00
  0.9608    3.6500  5.469e+00
  0.9608    3.7000  4.909e+00
  0.9608    3.7500  4.433e+00
  0.9608    3.8000  4.068e+00
  0.9608    3.8500  3.740e+00
  0.9608    3.9000  3.502e+00
  0.9608    3.9500  3.267e+00
  0.9608    4.0000  3.096e+00
  0.9608    4.0500  2.915e+00
  0.9608    4.1000  2.775e+00
  0.9608    4.1500  2.615e+00
  0.9608    4.2000  2.492e+00
  0.9608    4.2500  2.384e+00
  0.9608    4.3000  2.269e+00
  0.9608    4.3500  2.200e+00
  0.9608    4.4000  2.103e+00
  0.9608    4.4500  2.030e+00
  0.9608    4.5000  1.971e+00
  0.9608    4.5500  1.903e+00
  0.9608    4.6000  1.851e+00
  0.9608    4.6500  1.792e+00
  0.9608    4.7000  1.742e+00
  0.9608    4.7500  1.697e+00
  0.9608    4.8000  1.639e+00
  0.9608    4.8500  1.587e+00
  0.9608    4.9000  1.552e+00
  0.9608    4.9500  1.517e+00
  0.9608    5.0000  0.000e+00

  0.9804    0.0000  4.916e+00
  0.9804    0.0500  4.903e+00
  0.9804    0.1000  4.892e+00
  0.9804    0.1500  4.912e+00
  0.9804    0.2000  4.940e+00
  0.9804    0.2500  4.982e+00
  0.9804    0.3000  5.019e+00
  0.9804    0.3500  5.051e+00
  0.9804    0.4000  5.120e+00
  0.9804    0.4500  5.161e+00
  0.9804    0.5000  5.252e+00
  0.9804    0.5500  5.309e+00
  0.9804    0.6000  5.413e+00
  0.9804    0.6500  5.491e+00
  0.9804    0.7000  5.595e+00
  0.9804    0.7500  5.729e+00
  0.9804    0.8000  5.880e+00
  0.9804    0.8500  6.029e+00
  0.9804    0.9000  6.214e+00
  0.9804    0.9500  6.389e+00
  0.9804    1.0000  6.629e+00
  0.9804    1.0500  6.899e+00
  0.9804    1.1000  7.210e+00
  0.9804    1.1500  7.522e+00
  0.9804    1.2000  7.895e+00
  0.9804    1.2500  8.259e+00
  0.9804    1.3000  8.703e+00
  0.9804    1.3500  9.257e+00
  0.9804    1.4000  9.904e+00
  0.9804    1.4500  1.067e+01
  0.9804    1.5000  1.154e+01
  0.9804    1.5500  1.247e+01
  0.9804    1.6000  1.441e+01
  0.9804    1.6500  3.385e+01
  0.9804    1.7000  4.306e+01
  0.9804    1.7500  2.309e+01
  0.9804    1.8000  3.077e+01
  0.9804    1.8500  4.320e+01
  0.9804    1.9000  6.184e+01
  0.9804    1.9500  5.923e+01
  0.9804    2.0000  3.770e+01
  0.9804    2.0500  3.537e+01
  0.9804    2.1000  4.575e+01
  0.9804    2.1500  9.585e+01
  0.9804    2.2000  7.941e+01
  0.9804    2.2500  4.849e+01
  0.9804    2.3000  3.133e+01
  0.9804    2.3500  2.240e+01
  0.9804    2.4000  1.722e+01
  0.9804    2.4500  1.398e+01
  0.9804    2.5000  1.249e+01
  0.9804    2.5500  1.140e+01
  0.9804    2.6000  1.064e+01
  0.9804    2.6500  1.007e+01
  0.9804    2.7000  9.579e+00
  0.9804    2.7500  9.242e+00
  0.9804    2.8000  9.046e+00
  0.9804    2.8500  9.021e+00
  0.9804    2.9000  9.207e+00
  0.9804    2.9500  9.801e+00
  0.9804    3.0000  1.165e+01
  0.9804    3.0500  1.508e+01
  0.9804    3.1000  2.090e+01
  0.9804    3.1500  3.161e+01
  0.9804    3.2000  5.433e+01
  0.9804    3.2500  8.669e+01
  0.9804    3.3000  6.377e+01
  0.9804    3.3500  2.920e+01
  0.9804    3.4000  1.492e+01
  0.9804    3.4500  1.054e+01
  0.9804    3.5000  8.054e+00
  0.9804    3.5500  6.868e+00
  0.9804    3.6000  5.980e+00
  0.9804    3.6500  5.285e+00
  0.9804    3.7000  4.782e+00
  0.9804    3.7500  4.350e+00
  0.9804    3.8000  3.976e+00
  0.9804    3.8500  3.666e+00
  0.9804    3.9000  3.406e+00
  0.9804    3.9500  3.203e+00
  0.9804    4.0000  3.011e+00
  0.9804    4.0500  2.852e+00
  0.9804    4.1000  2.708e+00
  0.9804    4.1500  2.562e+00
  0.9804    4.2000  2.416e+00
  0.9804    4.2500  2.322e+00
  0.9804    4.3000  2.231e+00
  0.9804    4.3500  2.141e+00
  0.9804    4.4000  2.058e+00
  0.9804    4.4500  1.980e+00
  0.9804    4.5000  1.930e+00
  0.9804    4.5500  1.868e+00
  0.9804    4.6000  1.809e+00
  0.9804    4.6500  1.762e+00
  0.9804    4.7000  1.704e+00
  0.9804    4.7500  1.664e+00
  0.9804    4.8000  1.602e+00
  0.9804    4.8500  1.551e+00
  0.9804    4.9000  1.523e+00
  0.9804    4.9500  1.488e+00
  0.9804    5.0000  0.000e+00

  1.0000    0.0000  0.000e+00
  1.0000    0.0500  0.000e+00
  1.0000    0.1000  0.000e+00
  1.0000    0.1500  0.000e+00
  1.0000    0.2000  0.000e+00
  1.0000    0.2500  0.000e+00
  1.0000    0.3000  0.000e+00
  1.0000    0.3500  0.000e+00
  1.0000    0.4000  0.000e+00
  1.0000    0.4500  0.000e+00
  1.0000    0.5000  0.000e+00
  1.0000    0.5500  0.000e+00
  1.0000    0.6000  0.000e+00
  1.0000    0.6500  0.000e+00
  1.0000    0.7000  0.000e+00
  1.0000    0.7500  0.000e+00
  1.0000    0.8000  0.000e+00
  1.0000    0.8500  0.000e+00
  1.0000    0.9000  0.000e+00
  1.0000    0.9500  0.000e+00
  1.0000    1.0000  0.000e+00
  1.0000    1.0500  0.000e+00
  1.0000    1.1000  0.000e+00
  1.0000    1.1500  0.000e+00
  1.0000    1.2000  0.000e+00
  1.0000    1.2500  0.000e+00
  1.0000    1.3000  0.000e+00
  1.0000    1.3500  0.000e+00
  1.0000    1.4000  0.000e+00
  1.0000    1.4500  0.000e+00
  1.0000    1.5000  0.000e+00
  1.0000    1.5500  0.000e+00
  1.0000    1.6000  0.000e+00
  1.0000    1.6500  0.000e+00
  1.0000    1.7000  0.000e+00
  1.0000    1.7500  0.000e+00
  1.0000    1.8000  0.000e+00
  1.0000    1.8500  0.000e+00
  1.0000    1.9000  0.000e+00
  1.0000    1.9500  0.000e+00
  1.0000    2.0000  0.000e+00
  1.0000    2.0500  0.000e+00
  1.0000    2.1000  0.000e+00
  1.0000    2.1500  0.000e+00
  1.0000    2.2000  0.000e+00
  1.0000    2.2500  0.000e+00
  1.0000    2.3000  0.000e+00
  1.0000    2.3500  0.000e+00
  1.0000    2.4000  0.000e+00
  1.0000    2.4500  0.000e+00
  1.0000    2.5000  0.000e+00
  1.0000    2.5500  0.000e+00
  1.0000    2.6000  0.000e+00
  1.0000    2.6500  0.000e+00
  1.0000    2.7000  0.000e+00
  1.0000    2.7500  0.000e+00
  1.0000    2.8000  0.000e+00
  1.0000    2.8500  0.000e+00
  1.0000    2.9000  0.000e+00
  1.0000    2.9500  0.000e+00
  1.0000    3.0000  0.000e+00
  1.0000    3.0500  0.000e+00
  1.0000    3.1000  0.000e+00
  1.0000    3.1500  0.000e+00
  1.0000    3.2000  0.000e+00
  1.0000    3.2500  0.000e+00
  1.0000    3.3000  0.000e+00
  1.0000    3.3500  0.000e+00
  1.0000    3.4000  0.000e+00
  1.0000    3.4500  0.000e+00
  1.0000    3.5000  0.000e+00
  1.0000    3.5500  0.000e+00
  1.0000    3.6000  0.000e+00
  1.0000    3.6500  0.000e+00
  1.0000    3.7000  0.000e+00
  1.0000    3.7500  0.000e+00
  1.0000    3.8000  0.000e+00
  1.0000    3.8500  0.000e+00
  1.0000    3.9000  0.000e+00
  1.0000    3.9500  0.000e+00
  1.0000    4.0000  0.000e+00
  1.0000    4.0500  0.000e+00
  1.0000    4.1000  0.000e+00
  1.0000    4.1500  0.000e+00
  1.0000    4.2000  0.000e+00
  1.0000    4.2500  0.000e+00
  1.0000    4.3000  0.000e+00
  1.0000    4.3500  0.000e+00
  1.0000    4.4000  0.000e+00
  1.0000    4.4500  0.000e+00
  1.0000    4.5000  0.000e+00
  1.0000    4.5500  0.000e+00
  1.0000    4.6000  0.000e+00
  1.0000    4.6500  0.000e+00
  1.0000    4.7000  0.000e+00
  1.0000    4.7500  0.000e+00
  1.0000    4.8000  0.000e+00
  1.0000    4.8500  0.000e+00
  1.0000    4.9000  0.000e+00
  1.0000    4.9500  0.000e+00
  1.0000    5.0000  0.000e+00

