# spin-wave spectrum computed from ComputeSpinWave.java code
# computed at : 2015/01/22 16:07:56
# check out https://github.com/Eunsong/SpinDynamicsSimulator for most recent updates
#      k     omega  S[k][w]
  0.0693    2.4500  6.846e-01
  0.0693    2.5000  6.677e-01
  0.0693    2.5500  6.953e-01
  0.0693    2.6000  7.269e-01
  0.0693    2.6500  7.791e-01
  0.0693    2.7000  8.466e-01
  0.0693    2.7500  8.377e-01
  0.0693    2.8000  6.260e-01
  0.0693    2.8500  4.381e-01
  0.0693    2.9000  4.266e-01
  0.0693    2.9500  4.462e-01
  0.0693    3.0000  4.726e-01
  0.0693    3.0500  5.238e-01
  0.0693    3.1000  5.661e-01
  0.0693    3.1500  5.694e-01
  0.0693    3.2000  5.711e-01
  0.0693    3.2500  5.727e-01
  0.0693    3.3000  6.048e-01
  0.0693    3.3500  6.186e-01
  0.0693    3.4000  6.249e-01
  0.0693    3.4500  6.363e-01
  0.0693    3.5000  6.669e-01
  0.0693    3.5500  6.710e-01
  0.0693    3.6000  6.980e-01
  0.0693    3.6500  7.285e-01
  0.0693    3.7000  7.814e-01
  0.0693    3.7500  7.596e-01
  0.0693    3.8000  6.152e-01
  0.0693    3.8500  4.216e-01
  0.0693    3.9000  3.355e-01
  0.0693    3.9500  3.281e-01
  0.0693    4.0000  3.004e-01
  0.0693    4.0500  3.073e-01
  0.0693    4.1000  3.544e-01
  0.0693    4.1500  3.566e-01
  0.0693    4.2000  2.862e-01
  0.0693    4.2500  2.544e-01
  0.0693    4.3000  2.539e-01
  0.0693    4.3500  2.829e-01
  0.0693    4.4000  3.071e-01
  0.0693    4.4500  3.213e-01
  0.0693    4.5000  3.261e-01
  0.0693    4.5500  3.428e-01
  0.0693    4.6000  3.671e-01
  0.0693    4.6500  3.716e-01
  0.0693    4.7000  3.784e-01
  0.0693    4.7500  3.829e-01
  0.0693    4.8000  3.901e-01
  0.0693    4.8500  4.062e-01
  0.0693    4.9000  3.951e-01
  0.0693    4.9500  4.263e-01
  0.0693    5.0000  0.000e+00

  0.0792    0.0000  3.744e-01
  0.0792    0.0500  3.702e-01
  0.0792    0.1000  8.346e-01
  0.0792    0.1500  2.145e+00
  0.0792    0.2000  1.121e+01
  0.0792    0.2500  6.432e+02
  0.0792    0.3000  1.504e+01
  0.0792    0.3500  5.144e+00
  0.0792    0.4000  2.983e+00
  0.0792    0.4500  2.164e+00
  0.0792    0.5000  1.740e+00
  0.0792    0.5500  1.287e+00
  0.0792    0.6000  1.373e+00
  0.0792    0.6500  8.409e-01
  0.0792    0.7000  9.274e-01
  0.0792    0.7500  9.260e-01
  0.0792    0.8000  9.013e-01
  0.0792    0.8500  9.006e-01
  0.0792    0.9000  9.413e-01
  0.0792    0.9500  6.445e-01
  0.0792    1.0000  7.057e-01
  0.0792    1.0500  7.142e-01
  0.0792    1.1000  7.173e-01
  0.0792    1.1500  7.252e-01
  0.0792    1.2000  7.578e-01
  0.0792    1.2500  7.350e-01
  0.0792    1.3000  7.756e-01
  0.0792    1.3500  8.359e-01
  0.0792    1.4000  6.596e-01
  0.0792    1.4500  6.804e-01
  0.0792    1.5000  7.384e-01
  0.0792    1.5500  8.280e-01
  0.0792    1.6000  8.871e-01
  0.0792    1.6500  4.879e-01
  0.0792    1.7000  4.601e-01
  0.0792    1.7500  5.714e-01
  0.0792    1.8000  6.389e-01
  0.0792    1.8500  6.483e-01
  0.0792    1.9000  5.307e-01
  0.0792    1.9500  5.282e-01
  0.0792    2.0000  5.486e-01
  0.0792    2.0500  5.824e-01
  0.0792    2.1000  6.139e-01
  0.0792    2.1500  6.181e-01
  0.0792    2.2000  6.429e-01
  0.0792    2.2500  6.548e-01
  0.0792    2.3000  7.104e-01
  0.0792    2.3500  7.130e-01
  0.0792    2.4000  6.111e-01
  0.0792    2.4500  5.757e-01
  0.0792    2.5000  6.051e-01
  0.0792    2.5500  6.535e-01
  0.0792    2.6000  6.963e-01
  0.0792    2.6500  7.269e-01
  0.0792    2.7000  7.964e-01
  0.0792    2.7500  8.650e-01
  0.0792    2.8000  9.189e-01
  0.0792    2.8500  7.057e-01
  0.0792    2.9000  4.198e-01
  0.0792    2.9500  3.457e-01
  0.0792    3.0000  4.083e-01
  0.0792    3.0500  4.902e-01
  0.0792    3.1000  5.492e-01
  0.0792    3.1500  5.811e-01
  0.0792    3.2000  6.300e-01
  0.0792    3.2500  6.173e-01
  0.0792    3.3000  5.616e-01
  0.0792    3.3500  5.481e-01
  0.0792    3.4000  5.731e-01
  0.0792    3.4500  5.991e-01
  0.0792    3.5000  6.410e-01
  0.0792    3.5500  7.253e-01
  0.0792    3.6000  6.968e-01
  0.0792    3.6500  6.682e-01
  0.0792    3.7000  6.872e-01
  0.0792    3.7500  7.528e-01
  0.0792    3.8000  7.907e-01
  0.0792    3.8500  6.309e-01
  0.0792    3.9000  4.202e-01
  0.0792    3.9500  3.121e-01
  0.0792    4.0000  2.407e-01
  0.0792    4.0500  2.675e-01
  0.0792    4.1000  3.077e-01
  0.0792    4.1500  3.773e-01
  0.0792    4.2000  3.716e-01
  0.0792    4.2500  3.144e-01
  0.0792    4.3000  2.656e-01
  0.0792    4.3500  2.538e-01
  0.0792    4.4000  2.885e-01
  0.0792    4.4500  3.103e-01
  0.0792    4.5000  3.200e-01
  0.0792    4.5500  3.350e-01
  0.0792    4.6000  3.538e-01
  0.0792    4.6500  3.696e-01
  0.0792    4.7000  3.801e-01
  0.0792    4.7500  3.776e-01
  0.0792    4.8000  4.027e-01
  0.0792    4.8500  3.981e-01
  0.0792    4.9000  4.142e-01
  0.0792    4.9500  4.129e-01
  0.0792    5.0000  0.000e+00

  0.0891    0.0000  3.878e-01
  0.0891    0.0500  4.001e-01
  0.0891    0.1000  6.387e-01
  0.0891    0.1500  1.023e+00
  0.0891    0.2000  2.247e+00
  0.0891    0.2500  8.471e+00
  0.0891    0.3000  2.131e+02
  0.0891    0.3500  3.098e+01
  0.0891    0.4000  7.509e+00
  0.0891    0.4500  3.912e+00
  0.0891    0.5000  2.534e+00
  0.0891    0.5500  1.993e+00
  0.0891    0.6000  1.734e+00
  0.0891    0.6500  1.407e+00
  0.0891    0.7000  1.014e+00
  0.0891    0.7500  1.008e+00
  0.0891    0.8000  1.031e+00
  0.0891    0.8500  9.084e-01
  0.0891    0.9000  8.671e-01
  0.0891    0.9500  8.597e-01
  0.0891    1.0000  9.053e-01
  0.0891    1.0500  7.362e-01
  0.0891    1.1000  7.343e-01
  0.0891    1.1500  7.666e-01
  0.0891    1.2000  8.000e-01
  0.0891    1.2500  7.700e-01
  0.0891    1.3000  7.175e-01
  0.0891    1.3500  7.216e-01
  0.0891    1.4000  7.520e-01
  0.0891    1.4500  8.123e-01
  0.0891    1.5000  7.693e-01
  0.0891    1.5500  7.270e-01
  0.0891    1.6000  8.171e-01
  0.0891    1.6500  9.308e-01
  0.0891    1.7000  6.520e-01
  0.0891    1.7500  4.344e-01
  0.0891    1.8000  4.850e-01
  0.0891    1.8500  5.349e-01
  0.0891    1.9000  6.124e-01
  0.0891    1.9500  6.578e-01
  0.0891    2.0000  6.062e-01
  0.0891    2.0500  5.627e-01
  0.0891    2.1000  5.879e-01
  0.0891    2.1500  6.236e-01
  0.0891    2.2000  6.484e-01
  0.0891    2.2500  6.162e-01
  0.0891    2.3000  6.008e-01
  0.0891    2.3500  6.460e-01
  0.0891    2.4000  6.518e-01
  0.0891    2.4500  6.802e-01
  0.0891    2.5000  6.439e-01
  0.0891    2.5500  6.173e-01
  0.0891    2.6000  6.693e-01
  0.0891    2.6500  7.131e-01
  0.0891    2.7000  7.323e-01
  0.0891    2.7500  7.377e-01
  0.0891    2.8000  7.807e-01
  0.0891    2.8500  8.447e-01
  0.0891    2.9000  7.902e-01
  0.0891    2.9500  5.555e-01
  0.0891    3.0000  4.050e-01
  0.0891    3.0500  4.283e-01
  0.0891    3.1000  4.810e-01
  0.0891    3.1500  5.172e-01
  0.0891    3.2000  5.435e-01
  0.0891    3.2500  5.548e-01
  0.0891    3.3000  5.990e-01
  0.0891    3.3500  6.152e-01
  0.0891    3.4000  5.851e-01
  0.0891    3.4500  6.021e-01
  0.0891    3.5000  6.082e-01
  0.0891    3.5500  6.437e-01
  0.0891    3.6000  6.582e-01
  0.0891    3.6500  6.917e-01
  0.0891    3.7000  6.835e-01
  0.0891    3.7500  7.014e-01
  0.0891    3.8000  7.494e-01
  0.0891    3.8500  7.697e-01
  0.0891    3.9000  6.552e-01
  0.0891    3.9500  4.253e-01
  0.0891    4.0000  2.514e-01
  0.0891    4.0500  2.152e-01
  0.0891    4.1000  2.471e-01
  0.0891    4.1500  3.304e-01
  0.0891    4.2000  3.832e-01
  0.0891    4.2500  3.867e-01
  0.0891    4.3000  3.569e-01
  0.0891    4.3500  2.898e-01
  0.0891    4.4000  2.628e-01
  0.0891    4.4500  2.896e-01
  0.0891    4.5000  3.030e-01
  0.0891    4.5500  3.187e-01
  0.0891    4.6000  3.456e-01
  0.0891    4.6500  3.647e-01
  0.0891    4.7000  3.574e-01
  0.0891    4.7500  3.819e-01
  0.0891    4.8000  3.761e-01
  0.0891    4.8500  3.963e-01
  0.0891    4.9000  3.923e-01
  0.0891    4.9500  4.207e-01
  0.0891    5.0000  0.000e+00

  0.0990    0.0000  4.501e-01
  0.0990    0.0500  4.430e-01
  0.0990    0.1000  5.077e-01
  0.0990    0.1500  6.948e-01
  0.0990    0.2000  1.043e+00
  0.0990    0.2500  2.035e+00
  0.0990    0.3000  5.735e+00
  0.0990    0.3500  4.114e+01
  0.0990    0.4000  1.307e+02
  0.0990    0.4500  1.357e+01
  0.0990    0.5000  5.486e+00
  0.0990    0.5500  3.356e+00
  0.0990    0.6000  2.431e+00
  0.0990    0.6500  1.991e+00
  0.0990    0.7000  1.855e+00
  0.0990    0.7500  1.477e+00
  0.0990    0.8000  9.550e-01
  0.0990    0.8500  1.022e+00
  0.0990    0.9000  9.571e-01
  0.0990    0.9500  9.332e-01
  0.0990    1.0000  9.238e-01
  0.0990    1.0500  8.921e-01
  0.0990    1.1000  9.309e-01
  0.0990    1.1500  8.088e-01
  0.0990    1.2000  7.065e-01
  0.0990    1.2500  7.547e-01
  0.0990    1.3000  7.493e-01
  0.0990    1.3500  7.524e-01
  0.0990    1.4000  7.710e-01
  0.0990    1.4500  7.924e-01
  0.0990    1.5000  8.092e-01
  0.0990    1.5500  8.587e-01
  0.0990    1.6000  8.866e-01
  0.0990    1.6500  7.416e-01
  0.0990    1.7000  8.185e-01
  0.0990    1.7500  7.806e-01
  0.0990    1.8000  4.437e-01
  0.0990    1.8500  4.696e-01
  0.0990    1.9000  5.440e-01
  0.0990    1.9500  5.787e-01
  0.0990    2.0000  6.273e-01
  0.0990    2.0500  6.907e-01
  0.0990    2.1000  6.751e-01
  0.0990    2.1500  5.677e-01
  0.0990    2.2000  5.492e-01
  0.0990    2.2500  5.581e-01
  0.0990    2.3000  6.141e-01
  0.0990    2.3500  6.420e-01
  0.0990    2.4000  6.429e-01
  0.0990    2.4500  6.801e-01
  0.0990    2.5000  7.199e-01
  0.0990    2.5500  7.463e-01
  0.0990    2.6000  7.185e-01
  0.0990    2.6500  6.094e-01
  0.0990    2.7000  6.073e-01
  0.0990    2.7500  6.851e-01
  0.0990    2.8000  7.172e-01
  0.0990    2.8500  7.840e-01
  0.0990    2.9000  8.629e-01
  0.0990    2.9500  8.676e-01
  0.0990    3.0000  7.101e-01
  0.0990    3.0500  4.991e-01
  0.0990    3.1000  3.878e-01
  0.0990    3.1500  3.907e-01
  0.0990    3.2000  4.609e-01
  0.0990    3.2500  5.295e-01
  0.0990    3.3000  5.677e-01
  0.0990    3.3500  6.158e-01
  0.0990    3.4000  6.463e-01
  0.0990    3.4500  5.891e-01
  0.0990    3.5000  5.704e-01
  0.0990    3.5500  5.821e-01
  0.0990    3.6000  6.249e-01
  0.0990    3.6500  6.748e-01
  0.0990    3.7000  7.171e-01
  0.0990    3.7500  6.824e-01
  0.0990    3.8000  6.804e-01
  0.0990    3.8500  7.231e-01
  0.0990    3.9000  7.477e-01
  0.0990    3.9500  6.267e-01
  0.0990    4.0000  4.192e-01
  0.0990    4.0500  2.719e-01
  0.0990    4.1000  2.235e-01
  0.0990    4.1500  2.648e-01
  0.0990    4.2000  3.381e-01
  0.0990    4.2500  3.771e-01
  0.0990    4.3000  4.094e-01
  0.0990    4.3500  3.842e-01
  0.0990    4.4000  3.298e-01
  0.0990    4.4500  2.920e-01
  0.0990    4.5000  2.742e-01
  0.0990    4.5500  2.979e-01
  0.0990    4.6000  3.143e-01
  0.0990    4.6500  3.309e-01
  0.0990    4.7000  3.444e-01
  0.0990    4.7500  3.631e-01
  0.0990    4.8000  3.760e-01
  0.0990    4.8500  4.011e-01
  0.0990    4.9000  4.065e-01
  0.0990    4.9500  4.071e-01
  0.0990    5.0000  0.000e+00

  0.1089    0.0000  4.441e-01
  0.1089    0.0500  4.740e-01
  0.1089    0.1000  4.632e-01
  0.1089    0.1500  5.901e-01
  0.1089    0.2000  7.280e-01
  0.1089    0.2500  1.043e+00
  0.1089    0.3000  1.747e+00
  0.1089    0.3500  3.883e+00
  0.1089    0.4000  1.429e+01
  0.1089    0.4500  2.747e+02
  0.1089    0.5000  3.796e+01
  0.1089    0.5500  9.607e+00
  0.1089    0.6000  4.832e+00
  0.1089    0.6500  3.073e+00
  0.1089    0.7000  2.337e+00
  0.1089    0.7500  1.935e+00
  0.1089    0.8000  1.913e+00
  0.1089    0.8500  1.054e+00
  0.1089    0.9000  1.076e+00
  0.1089    0.9500  1.032e+00
  0.1089    1.0000  1.023e+00
  0.1089    1.0500  9.255e-01
  0.1089    1.1000  8.753e-01
  0.1089    1.1500  8.861e-01
  0.1089    1.2000  9.041e-01
  0.1089    1.2500  9.295e-01
  0.1089    1.3000  7.402e-01
  0.1089    1.3500  7.732e-01
  0.1089    1.4000  7.945e-01
  0.1089    1.4500  8.249e-01
  0.1089    1.5000  8.016e-01
  0.1089    1.5500  7.480e-01
  0.1089    1.6000  7.710e-01
  0.1089    1.6500  8.164e-01
  0.1089    1.7000  8.959e-01
  0.1089    1.7500  8.883e-01
  0.1089    1.8000  8.558e-01
  0.1089    1.8500  6.197e-01
  0.1089    1.9000  4.442e-01
  0.1089    1.9500  5.259e-01
  0.1089    2.0000  5.601e-01
  0.1089    2.0500  5.674e-01
  0.1089    2.1000  5.964e-01
  0.1089    2.1500  6.466e-01
  0.1089    2.2000  6.699e-01
  0.1089    2.2500  6.370e-01
  0.1089    2.3000  5.817e-01
  0.1089    2.3500  6.128e-01
  0.1089    2.4000  6.521e-01
  0.1089    2.4500  6.643e-01
  0.1089    2.5000  6.673e-01
  0.1089    2.5500  6.432e-01
  0.1089    2.6000  6.605e-01
  0.1089    2.6500  6.980e-01
  0.1089    2.7000  7.232e-01
  0.1089    2.7500  6.957e-01
  0.1089    2.8000  6.615e-01
  0.1089    2.8500  7.147e-01
  0.1089    2.9000  8.034e-01
  0.1089    2.9500  8.289e-01
  0.1089    3.0000  8.344e-01
  0.1089    3.0500  7.582e-01
  0.1089    3.1000  5.965e-01
  0.1089    3.1500  4.741e-01
  0.1089    3.2000  4.168e-01
  0.1089    3.2500  4.519e-01
  0.1089    3.3000  5.178e-01
  0.1089    3.3500  5.555e-01
  0.1089    3.4000  5.706e-01
  0.1089    3.4500  5.696e-01
  0.1089    3.5000  6.225e-01
  0.1089    3.5500  5.924e-01
  0.1089    3.6000  6.039e-01
  0.1089    3.6500  6.120e-01
  0.1089    3.7000  6.351e-01
  0.1089    3.7500  6.557e-01
  0.1089    3.8000  6.784e-01
  0.1089    3.8500  6.727e-01
  0.1089    3.9000  6.815e-01
  0.1089    3.9500  6.810e-01
  0.1089    4.0000  6.072e-01
  0.1089    4.0500  4.821e-01
  0.1089    4.1000  3.522e-01
  0.1089    4.1500  2.749e-01
  0.1089    4.2000  2.778e-01
  0.1089    4.2500  3.061e-01
  0.1089    4.3000  3.651e-01
  0.1089    4.3500  3.997e-01
  0.1089    4.4000  4.018e-01
  0.1089    4.4500  3.632e-01
  0.1089    4.5000  3.243e-01
  0.1089    4.5500  2.935e-01
  0.1089    4.6000  2.897e-01
  0.1089    4.6500  3.102e-01
  0.1089    4.7000  3.333e-01
  0.1089    4.7500  3.448e-01
  0.1089    4.8000  3.605e-01
  0.1089    4.8500  3.821e-01
  0.1089    4.9000  3.918e-01
  0.1089    4.9500  3.935e-01
  0.1089    5.0000  0.000e+00

  0.1188    0.0000  4.429e-01
  0.1188    0.0500  4.806e-01
  0.1188    0.1000  4.721e-01
  0.1188    0.1500  5.568e-01
  0.1188    0.2000  5.912e-01
  0.1188    0.2500  7.786e-01
  0.1188    0.3000  9.716e-01
  0.1188    0.3500  1.488e+00
  0.1188    0.4000  2.684e+00
  0.1188    0.4500  6.715e+00
  0.1188    0.5000  3.364e+01
  0.1188    0.5500  2.680e+02
  0.1188    0.6000  2.367e+01
  0.1188    0.6500  8.123e+00
  0.1188    0.7000  4.461e+00
  0.1188    0.7500  3.044e+00
  0.1188    0.8000  2.381e+00
  0.1188    0.8500  1.998e+00
  0.1188    0.9000  2.086e+00
  0.1188    0.9500  8.951e-01
  0.1188    1.0000  1.058e+00
  0.1188    1.0500  1.033e+00
  0.1188    1.1000  9.870e-01
  0.1188    1.1500  9.729e-01
  0.1188    1.2000  9.456e-01
  0.1188    1.2500  9.278e-01
  0.1188    1.3000  9.502e-01
  0.1188    1.3500  1.015e+00
  0.1188    1.4000  7.548e-01
  0.1188    1.4500  7.583e-01
  0.1188    1.5000  7.895e-01
  0.1188    1.5500  7.830e-01
  0.1188    1.6000  7.917e-01
  0.1188    1.6500  7.897e-01
  0.1188    1.7000  8.271e-01
  0.1188    1.7500  8.815e-01
  0.1188    1.8000  9.200e-01
  0.1188    1.8500  1.039e+00
  0.1188    1.9000  8.114e-01
  0.1188    1.9500  4.485e-01
  0.1188    2.0000  4.182e-01
  0.1188    2.0500  5.148e-01
  0.1188    2.1000  5.757e-01
  0.1188    2.1500  6.083e-01
  0.1188    2.2000  6.315e-01
  0.1188    2.2500  6.744e-01
  0.1188    2.3000  7.249e-01
  0.1188    2.3500  7.016e-01
  0.1188    2.4000  5.959e-01
  0.1188    2.4500  5.636e-01
  0.1188    2.5000  6.148e-01
  0.1188    2.5500  6.460e-01
  0.1188    2.6000  6.583e-01
  0.1188    2.6500  6.683e-01
  0.1188    2.7000  7.104e-01
  0.1188    2.7500  7.438e-01
  0.1188    2.8000  7.775e-01
  0.1188    2.8500  7.137e-01
  0.1188    2.9000  6.714e-01
  0.1188    2.9500  6.839e-01
  0.1188    3.0000  7.482e-01
  0.1188    3.0500  8.313e-01
  0.1188    3.1000  8.470e-01
  0.1188    3.1500  7.418e-01
  0.1188    3.2000  5.872e-01
  0.1188    3.2500  4.619e-01
  0.1188    3.3000  4.346e-01
  0.1188    3.3500  4.265e-01
  0.1188    3.4000  4.968e-01
  0.1188    3.4500  5.576e-01
  0.1188    3.5000  5.945e-01
  0.1188    3.5500  6.376e-01
  0.1188    3.6000  6.346e-01
  0.1188    3.6500  5.597e-01
  0.1188    3.7000  5.571e-01
  0.1188    3.7500  6.290e-01
  0.1188    3.8000  6.755e-01
  0.1188    3.8500  6.583e-01
  0.1188    3.9000  6.272e-01
  0.1188    3.9500  6.279e-01
  0.1188    4.0000  5.865e-01
  0.1188    4.0500  5.835e-01
  0.1188    4.1000  5.497e-01
  0.1188    4.1500  4.543e-01
  0.1188    4.2000  3.575e-01
  0.1188    4.2500  2.967e-01
  0.1188    4.3000  2.915e-01
  0.1188    4.3500  3.493e-01
  0.1188    4.4000  4.020e-01
  0.1188    4.4500  4.212e-01
  0.1188    4.5000  4.034e-01
  0.1188    4.5500  3.508e-01
  0.1188    4.6000  2.872e-01
  0.1188    4.6500  2.975e-01
  0.1188    4.7000  3.170e-01
  0.1188    4.7500  3.102e-01
  0.1188    4.8000  3.532e-01
  0.1188    4.8500  3.613e-01
  0.1188    4.9000  3.655e-01
  0.1188    4.9500  3.820e-01
  0.1188    5.0000  0.000e+00

  0.1287    0.0000  4.672e-01
  0.1287    0.0500  4.685e-01
  0.1287    0.1000  4.967e-01
  0.1287    0.1500  5.489e-01
  0.1287    0.2000  5.029e-01
  0.1287    0.2500  6.120e-01
  0.1287    0.3000  6.893e-01
  0.1287    0.3500  9.082e-01
  0.1287    0.4000  1.273e+00
  0.1287    0.4500  2.023e+00
  0.1287    0.5000  3.795e+00
  0.1287    0.5500  1.038e+01
  0.1287    0.6000  6.845e+01
  0.1287    0.6500  1.467e+02
  0.1287    0.7000  1.965e+01
  0.1287    0.7500  7.698e+00
  0.1287    0.8000  4.519e+00
  0.1287    0.8500  3.048e+00
  0.1287    0.9000  2.355e+00
  0.1287    0.9500  2.048e+00
  0.1287    1.0000  1.941e+00
  0.1287    1.0500  1.018e+00
  0.1287    1.1000  1.123e+00
  0.1287    1.1500  1.100e+00
  0.1287    1.2000  1.061e+00
  0.1287    1.2500  1.032e+00
  0.1287    1.3000  9.096e-01
  0.1287    1.3500  9.141e-01
  0.1287    1.4000  9.227e-01
  0.1287    1.4500  9.681e-01
  0.1287    1.5000  8.912e-01
  0.1287    1.5500  7.754e-01
  0.1287    1.6000  7.999e-01
  0.1287    1.6500  8.171e-01
  0.1287    1.7000  8.503e-01
  0.1287    1.7500  8.138e-01
  0.1287    1.8000  7.939e-01
  0.1287    1.8500  8.182e-01
  0.1287    1.9000  9.053e-01
  0.1287    1.9500  1.030e+00
  0.1287    2.0000  8.280e-01
  0.1287    2.0500  4.522e-01
  0.1287    2.1000  4.577e-01
  0.1287    2.1500  5.580e-01
  0.1287    2.2000  5.955e-01
  0.1287    2.2500  6.314e-01
  0.1287    2.3000  6.147e-01
  0.1287    2.3500  6.498e-01
  0.1287    2.4000  6.637e-01
  0.1287    2.4500  7.340e-01
  0.1287    2.5000  6.448e-01
  0.1287    2.5500  6.097e-01
  0.1287    2.6000  6.286e-01
  0.1287    2.6500  6.719e-01
  0.1287    2.7000  6.684e-01
  0.1287    2.7500  6.848e-01
  0.1287    2.8000  6.747e-01
  0.1287    2.8500  7.147e-01
  0.1287    2.9000  7.501e-01
  0.1287    2.9500  7.538e-01
  0.1287    3.0000  7.101e-01
  0.1287    3.0500  7.409e-01
  0.1287    3.1000  8.156e-01
  0.1287    3.1500  8.611e-01
  0.1287    3.2000  8.102e-01
  0.1287    3.2500  6.559e-01
  0.1287    3.3000  5.439e-01
  0.1287    3.3500  4.553e-01
  0.1287    3.4000  4.472e-01
  0.1287    3.4500  4.968e-01
  0.1287    3.5000  5.277e-01
  0.1287    3.5500  5.478e-01
  0.1287    3.6000  5.870e-01
  0.1287    3.6500  6.065e-01
  0.1287    3.7000  5.789e-01
  0.1287    3.7500  5.892e-01
  0.1287    3.8000  6.081e-01
  0.1287    3.8500  6.148e-01
  0.1287    3.9000  6.153e-01
  0.1287    3.9500  5.801e-01
  0.1287    4.0000  5.300e-01
  0.1287    4.0500  5.341e-01
  0.1287    4.1000  5.700e-01
  0.1287    4.1500  6.212e-01
  0.1287    4.2000  5.766e-01
  0.1287    4.2500  4.656e-01
  0.1287    4.3000  3.780e-01
  0.1287    4.3500  3.245e-01
  0.1287    4.4000  3.347e-01
  0.1287    4.4500  3.655e-01
  0.1287    4.5000  4.076e-01
  0.1287    4.5500  4.237e-01
  0.1287    4.6000  3.918e-01
  0.1287    4.6500  3.392e-01
  0.1287    4.7000  3.094e-01
  0.1287    4.7500  2.747e-01
  0.1287    4.8000  3.274e-01
  0.1287    4.8500  3.308e-01
  0.1287    4.9000  3.466e-01
  0.1287    4.9500  3.573e-01
  0.1287    5.0000  0.000e+00

  0.1386    0.0000  5.083e-01
  0.1386    0.0500  4.796e-01
  0.1386    0.1000  4.919e-01
  0.1386    0.1500  5.018e-01
  0.1386    0.2000  5.193e-01
  0.1386    0.2500  5.599e-01
  0.1386    0.3000  6.084e-01
  0.1386    0.3500  7.181e-01
  0.1386    0.4000  8.551e-01
  0.1386    0.4500  1.079e+00
  0.1386    0.5000  1.540e+00
  0.1386    0.5500  2.488e+00
  0.1386    0.6000  4.899e+00
  0.1386    0.6500  1.402e+01
  0.1386    0.7000  1.029e+02
  0.1386    0.7500  1.123e+02
  0.1386    0.8000  1.899e+01
  0.1386    0.8500  7.852e+00
  0.1386    0.9000  4.587e+00
  0.1386    0.9500  3.227e+00
  0.1386    1.0000  2.518e+00
  0.1386    1.0500  2.176e+00
  0.1386    1.1000  1.908e+00
  0.1386    1.1500  1.229e+00
  0.1386    1.2000  1.092e+00
  0.1386    1.2500  1.104e+00
  0.1386    1.3000  1.062e+00
  0.1386    1.3500  1.028e+00
  0.1386    1.4000  9.948e-01
  0.1386    1.4500  9.567e-01
  0.1386    1.5000  9.753e-01
  0.1386    1.5500  9.927e-01
  0.1386    1.6000  1.004e+00
  0.1386    1.6500  7.434e-01
  0.1386    1.7000  7.617e-01
  0.1386    1.7500  7.940e-01
  0.1386    1.8000  8.227e-01
  0.1386    1.8500  8.123e-01
  0.1386    1.9000  8.246e-01
  0.1386    1.9500  8.592e-01
  0.1386    2.0000  9.611e-01
  0.1386    2.0500  1.064e+00
  0.1386    2.1000  8.603e-01
  0.1386    2.1500  4.556e-01
  0.1386    2.2000  3.967e-01
  0.1386    2.2500  5.187e-01
  0.1386    2.3000  5.720e-01
  0.1386    2.3500  5.962e-01
  0.1386    2.4000  6.514e-01
  0.1386    2.4500  6.837e-01
  0.1386    2.5000  7.257e-01
  0.1386    2.5500  7.396e-01
  0.1386    2.6000  7.092e-01
  0.1386    2.6500  6.131e-01
  0.1386    2.7000  5.876e-01
  0.1386    2.7500  6.506e-01
  0.1386    2.8000  6.429e-01
  0.1386    2.8500  6.951e-01
  0.1386    2.9000  7.297e-01
  0.1386    2.9500  7.582e-01
  0.1386    3.0000  7.902e-01
  0.1386    3.0500  7.541e-01
  0.1386    3.1000  7.215e-01
  0.1386    3.1500  7.186e-01
  0.1386    3.2000  7.849e-01
  0.1386    3.2500  8.534e-01
  0.1386    3.3000  7.887e-01
  0.1386    3.3500  6.966e-01
  0.1386    3.4000  5.587e-01
  0.1386    3.4500  4.532e-01
  0.1386    3.5000  4.166e-01
  0.1386    3.5500  4.488e-01
  0.1386    3.6000  5.090e-01
  0.1386    3.6500  5.947e-01
  0.1386    3.7000  6.155e-01
  0.1386    3.7500  5.727e-01
  0.1386    3.8000  5.491e-01
  0.1386    3.8500  5.612e-01
  0.1386    3.9000  5.914e-01
  0.1386    3.9500  5.370e-01
  0.1386    4.0000  4.919e-01
  0.1386    4.0500  4.853e-01
  0.1386    4.1000  5.193e-01
  0.1386    4.1500  5.781e-01
  0.1386    4.2000  6.410e-01
  0.1386    4.2500  6.413e-01
